Title,Year,Link,Abstract
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01936/full,"We present two experiments investigating how navigators deal with ambiguous landmark information when learning unfamiliar routes. In the experiments we presented landmark objects repeatedly along a route, which allowed us to manipulate how informative single landmarks were about the navigators' location along the route and about the action navigators had to take at that location. Experiment demonstrated that reducing location informativeness alone did not affect route learning performance. While reducing both location and action informativeness led to decreased route learning performance, participants still performed well above chance level. This demonstrates that they used other information than just the identity of landmark objects at their current position to disambiguate their location along the route. To investigate how navigators distinguish between visually identical intersections, we systematically manipulated the identity of landmark objects and the actions required at preceding intersections in Experiment . Results suggest that the direction of turn at the preceding intersections was sufficient to tell two otherwise identical intersections apart. Together, results from Experiments and suggest that route knowledge is more complex than simple stimulus-response associations and that neighboring places are tightly linked. These links not only encompass sequence information but also directional information which is used to identify the correct direction of travel at subsequent locations, but can also be used for self-localization."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01955/full,"While all humans are capable of non-verbally representing numerical quantity using so-called the approximate number system , there exist considerable individual differences in its acuity. For example, in a non-symbolic number comparison task, some people find it easy to discriminate brief presentations of dots from dots while others do not. Quantifying individual ANS acuity from such a task has become an essential practice in the field, as individual differences in such a primitive number sense is thought to provide insights into individual differences in learned symbolic math abilities. However, the dominant method of characterizing ANS acuity—computing the Weber fraction —only utilizes the accuracy data while ignoring response times . Here, we offer a novel approach of quantifying ANS acuity by using the diffusion model, which accounts both accuracy and RT distributions. Specifically, the drift rate in the diffusion model, which indexes the quality of the stimulus information, is used to capture the precision of the internal quantity representation. Analysis of behavioral data shows that w is contaminated by speed-accuracy tradeoff, making it problematic as a measure of ANS acuity, while drift rate provides a measure more independent from speed-accuracy criterion settings. Furthermore, drift rate is a better predictor of symbolic math ability than w, suggesting a practical utility of the measure. These findings demonstrate critical limitations of the use of w and suggest clear advantages of using drift rate as a measure of primitive numerical competence."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01963/full,"The Overexcitability Questionnaire-Two measures the degree and nature of overexcitability, which assists in determining the developmental potential of an individual according to Dabrowski's Theory of Positive Disintegration. Previous validation studies using frequentist confirmatory factor analysis, which postulates exact parameter constraints, led to model rejection and a long series of model modifications. Bayesian structural equation modeling allows the application of zero-mean, small-variance priors for cross-loadings, residual covariances, and differences in measurement parameters across groups, better reflecting substantive theory and leading to better model fit and less overestimation of factor correlations. Our BSEM analysis with a sample of students in higher education yields positive results regarding the factorial validity of the OEQ-II. Likewise, applying BSEM-based alignment with approximate measurement invariance, the absence of non-invariant factor loadings and intercepts across gender is supportive of the psychometric quality of the OEQ-II. Compared to males, females scored significantly higher on emotional and sensual overexcitability, and significantly lower on psychomotor overexcitability."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01954/full,"Although deficits in emotion recognition have been widely reported in autism spectrum disorder , experiments have been restricted to either facial or vocal expressions. Here, we explored multimodal emotion processing in children with ASD and with typical development , considering uni and multimodal stimuli and developmental comorbidities . Compared to TD controls, children with ASD had rather high and heterogeneous emotion recognition scores but showed also several significant differences: lower emotion recognition scores for visual stimuli, for neutral emotion, and a greater number of saccades during visual task. Multivariate analyses showed that: the difficulties they experienced with visual stimuli were partially alleviated with multimodal stimuli. Developmental age was significantly associated with emotion recognition in TD children, whereas it was the case only for the multimodal task in children with ASD. Language impairments tended to be associated with emotion recognition scores of ASD children in the auditory modality. Conversely, in the visual or bimodal tasks, the impact of developmental coordination disorder or neuro-visual impairments was not found. We conclude that impaired emotion processing constitutes a dimension to explore in the field of ASD, as research has the potential to define more homogeneous subgroups and tailored interventions. However, it is clear that developmental age, the nature of the stimuli, and other developmental comorbidities must also be taken into account when studying this dimension."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01953/full,"We recorded Event-Related Potentials to investigate differences in the use of gender information during the processing of reflexive pronouns. Pronouns either matched the gender provided by role nouns or did not. We compared two types of gender information, definitional information, which is semantic in nature , or stereotypical . When they followed definitional role-nouns, gender-mismatching pronouns elicited a P effect reflecting a failure in the agreement process. When instead the gender violation occurred after stereotypical role-nouns the Event Related Potential response was biphasic, being positive in parietal electrodes and negative in anterior left electrodes. The use of a correlational approach showed that those participants with more “feminine” or “expressive” self sex-role descriptions showed a P response for stereotype violations, suggesting that they experienced the mismatch as an agreement violation; whereas less “expressive” participants showed an Nref effect, indicating more effort spent in linking the pronouns with the possible, although less likely, counter-stereotypical referent."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01949/full,"Teachers’ relationship quality with students has been argued to be an important source of teacher wellbeing. Thus, the current study aimed to investigate to what extent teachers’ relationship closeness toward students, combined with attachment security is a resource protecting against teacher burnout. Eighty-three elementary school teachers reported on their most and least attached student’s relationship closeness, their attachment security and levels of burnout, as measured by emotional exhaustion, depersonalization and personal accomplishment. Response surface analysis , enabling researchers to investigate the effect of congruence/incongruence of two predictors on an outcome, revealed that teachers’ depersonalization and emotional exhaustion were lowest when they developed homogenous close relationships toward the students within their classroom and when teachers in general made congruent relationship experiences. No RSA model could be specified for personal accomplishment, even though a correlational analysis revealed that increasing closeness with students fostered teachers’ personal accomplishment. Teachers’ secure attachment experiences were not directly related to burnout, but enhanced their capability to establish close relationships toward their students. Findings suggest that teachers’ relationships toward students are a resource for the teacher’s wellbeing, which highlights once again the importance of student–teacher relationships in education."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01957/full,"Only some, but not all, individuals who practice tasks with dual structure, overt and covert, are able to comprehend consciously a hidden regularity. The formation of implicit representations of regularity has been proposed to be critical for subsequent awareness. However, explicit knowledge also has been predicted by the activation of executive control systems during task encoding. The present study analyzed performance patterns in participants who could comprehend task regularity and those who could not at delayed recall. Specifically, the role of practice-based knowledge of sequence for individual awareness was focused on. A lateralized variant of the visual serial response time task comprising structured and random blocks was practiced in implicit conditions by participants before and after -h retention, with explicit knowledge about covert sequence tested thereafter. Sequence learning was quantified using the normalized difference between response speed in regular and subsequent random blocks. Patterns of performance dynamics were evaluated using response speed, response variability, and error rate. Major results demonstrate that All participants who became aware of the sequence , gained practice-based sequence knowledge at learning or after retention, Such knowledge also was accumulated during learning by participants who remained fully unaware about covert task structure, Only in explicit solvers, however, was sequence-specific learning accompanied by a prominent increase in performance variability. Specific features and dynamics of performance patterns distinguished different cognitive modes of SRTT processing, each of which supported subsequent knowledge awareness. It is concluded that a behavioral precursor of sequence awareness is the combination of speeded sequence processing and increased performance variability, pointing to an interaction between implicit and explicit processing systems. These results may contribute to refine the evaluation of online and oﬄine learning of tasks with dual structure, and to extend understanding of increased behavioral variability in both normal and pathological conditions."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01930/full,"Previous behavioral studies showed that it is not until around the age of seven that German children reliably use case markers for the interpretation of complex sentences. Some explanations of this late development suggested that children might have difficulties in perceptual differentiation between function words that carry case information. We tested this hypothesis by using the neurophysiological index of pre-attentive discrimination, the mismatch negativity . Our data showed that children at the age of years are able to automatically discriminate between the two determiner forms der and den when presented out of sentential context. The determiner form der elicited a more mature MMN response in children than the form den. In adults, the MMN pattern also differed with der showing an earlier peak than den. These findings indicate that der is easier to process than den, which in turn is related to the occurrence frequency of the determiner forms in language."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01892/full,"Much attention has been paid to the psychological processes underlying the improvement in mood states and human well-being, particularly during adolescence. Theoretical and empirical research suggests that emotional skills may play a role in enhancing perceived well-being; however, the mechanisms involved in during adolescence are unclear. The purpose of this study was to extend understanding by investigating the potential mediators of the relationship between emotional intelligence and life satisfaction in a -years study. Participants were high school students who completed the self-report perceived emotional intelligence Scale, the Satisfaction with Life Scale, and the Positive Affect and Negative Affect Scale three times at -year intervals. The three-step longitudinal design corroborated earlier research indicating that positive and negative affect mediate the relationships between EI and life satisfaction. Students with high PEI tended to have more positive experiences and fewer negative experiences, which contributed to their greater life satisfaction. No sex differences were found in the multi-group analyses, suggesting that the causal relationships are similar in both sexes. These findings extend our understanding of the complex network of relationships involving PEI and life satisfaction in adolescence. Implications and limitations of the findings are discussed."
,2015,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2015.01937/full,"The present study examined the influence of expression configuration on cross-identity expression aftereffect. The expression configuration refers to the spatial arrangement of facial features in a face for conveying an emotion, e.g., an open-mouth smile vs. a closed-mouth smile. In the first of two experiments, the expression aftereffect is measured using a cross-identity/cross-expression configuration factorial design. The facial identities of test faces were the same or different from the adaptor, while orthogonally, the expression configurations of those facial identities were also the same or different. The results show that the change of expression configuration impaired the expression aftereffect when the facial identities of adaptor and tests were the same; however, the impairment effect disappears when facial identities were different, indicating the identity-independent expression representation is more robust to the change of the expression configuration in comparison with the identity-dependent expression representation. In the second experiment, we used schematic line faces as adaptors and real faces as tests to minimize the similarity between the adaptor and tests, which is expected to exclude the contribution from the identity-dependent expression representation to expression aftereffect. The second experiment yields a similar result as the identity-independent expression aftereffect observed in Experiment . The findings indicate the different neural sensitivities to expression configuration for identity-dependent and identity-independent expression systems."
