Title,Year,Link,Abstract
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02802/full,"Objectives: The existing scales for moral judgment in sport have some limitations when used for cognitive neural research. Developing a set of experimental materials with good validity is thus warranted. The purpose of this study was to develop experimental materials that can be used in cognitive neuroscience research on moral judgment in sport.Design: Study was a qualitative study and Study used a within-subject design.Method: In Study , a qualitative method was adopted to assess types of moral misconduct among Chinese athletes, based on news reports of Chinese athletes' moral misconduct collected from the Internet and from interviews with Chinese elite athletes. In Study , typical examples were selected from a qualitative analysis based on the types of moral misconduct observed among athletes in Study . The examples were then compiled, controlled, and modified. The validity of the developed experimental materials was evaluated.Results: The moral misconduct observed in Chinese athletes can be divided into the following four categories: violent behavior, doping, match-fixing or tanking, and self-reported dishonesty. Subject analysis and item analysis consistently found that the experimental materials developed for moral judgment based on the four categories were significantly different in six aspects, including the rate of participants' agreement to the proposed resolution [FSubject = ., p = .; FItem = ., p = .], decision time [FSubject = ., p = .; FItem = ., p = .], moral conflict [FSubject = ., p = .; FItem = ., p = .], moral acceptability of the behavior [FSubject = ., p = .; FItem = ., p = .], emotional valence [FSubject = ., p = .; FItem = ., p = .], and emotional arousal [FSubject = ., p = .; FItem = ., p = .]. The experimental materials developed were not affected by the type of sport.Conclusions: The developed experimental materials can be used as experimental materials for cognitive neuroscience research on moral judgment in sport."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02908/full,"A major challenge in the treatment of depression has been high relapse rates following treatment. The current study reports results from a -year follow-up of patients treated with metacognitive therapy . Thirty-four of the patients enrolled in the original study attended assessment . There were large reductions in symptoms of depression, anxiety, interpersonal problems, and worry, as well as metacognitive beliefs. Three patients fulfilled diagnostic criteria for axis-I disorders: one with depression and two with generalized anxiety disorder. Sixty percent had not experienced any new depressive episodes in the -year follow-up period, and the static relapse rates were low . Recovery rates ranged from to % depending upon the four different criteria used. Nevertheless, % had sought out treatment for depression or other psychological difficulties. Most patients had experienced negative life events in the follow-up period, but these events did not influence current depression severity. Return to work outcomes were encouraging, as eight out of patients that had been on benefits were no longer receiving benefits. Life satisfaction ratings showed mean scores around and showed a moderate to strong negative correlation with depression severity. In conclusion, MCT appears to be promising with respect to long-term effect. Randomized controlled trials should investigate if the long-term effect of MCT surpasses that of other evidence-based treatments for depression."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02774/full,"Physical exercise is associated with cognitive changes and brain function. However, it is required to clarify the effect of PE in different intensities, population groups conditions and the EF duration over different cognitive domains. Besides, no studies are known to have evaluated the contextual emotional recognition. Therefore, we studied the effect of acute PE of moderate intensities up to higher ones to the executive functions and the contextual emotional recognition. The participants were evaluated and classified in two experiments according to the IPAQ short form self-report and control measures. In both experiments, the groups were randomized, controlled, and exposed to one session of indoor cycling through intervals of high measure intensity . Experiment comprised young adults who were physically active and healthy, apparently . Experiment involved young adults who were physically inactive and healthy, apparently . The duration was the only factor that varied: min for PA and min for PI. The executive functions were evaluated by the Stroop, TMT A/B, and verbal fluency, and the emotional recognition through a task that includes body and facial emotions in context, simultaneously. The analysis of factorial mixed ANOVA showed effects on the right choices of the indoor cycling groups in the PA, and the time response in PI. Also, other effects were observed in the controlled groups. TMT-A/B measures showed changes in the pre-test–post-test measures for both experiments. Verbal fluency performance favored the control group in both experiments. Meanwhile, the emotional recognition showed an effect of the PE in error-reduction and enhanced the scores in the right choices of body emotions. These results suggest that the EF with intensities favored cognitive processes such as inhibitory control and emotional recognition in context. We took into account the importance of high-complexity tasks design that avoid a ceiling effect. This study is the first on reporting a positive effect of PE over the emotional contextual recognition. Important clinical and educational implications are presented implications which highlight the modulatory role of EF with moderate to high intensities."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02862/full,"Cognitive behavioral therapy is often effective in the treatment of school refusal . Its usefulness is limited, however, if youth displaying SR also refuse to attend treatment sessions. In these cases parents and school staff may consider using school-based interventions that do not rely on face-to-face assessment and treatment with the young person. The current study examined the effectiveness of a school-based intervention applied in Japan to achieve rapid return to school among adolescents displaying SR. Between and , the parents of adolescents displaying SR were invited to implement a school-based rapid return approach. Thirty-nine parents agreed to implement the approach and decided to wait until their child spontaneously attended school. Of the cases in which the approach was implemented, adolescents resumed attendance at their original school, transferred to another school, and did not resume attendance. In contrast, all non-intervention cases continued to refuse to attend school for months or longer, and none of these adolescents returned to regular school attendance within months. This study tentatively suggests that the rapid return approach may be an effective form of intervention for adolescents displaying SR and simultaneously refusing to attend individual therapy. Because this approach is ethically complex, involving forced school attendance in adolescence, it should only be employed under specific circumstances. These circumstances are discussed."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02886/full,"We present a state-trace analysis of sentence ratings elicited by asking participants to evaluate the overall acceptability of a sentence and those elicited by asking participants to focus on structural well-formedness only. Appealing to literature on “grammatical illusion” sentences, we anticipated that a simple instruction manipulation might prompt people to apply qualitatively different kinds of judgment in the two conditions. Although differences consistent with the subjective experience of grammatical illusion dissociations were observed, the state trace analysis of the rating data indicates that responses were still consistent with both judgment types accessing a single underlying factor. These results add to the existing comparisons between analytic and probabilistic modeling approaches to predicting rating judgments."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02889/full,"IntroductionBurnout syndrome has been characterized as a process of chronic responses to occupational stress in certain employee groups. However, this phenomenon has also been reported in other participant groups including university students. The Maslach Burnout Inventory-Student Survey , composed of the Exhaustion, Cynicism and Efficacy subscales, was used to evaluate burnout in this sample group while the Utrecht Work Engagement Scale was used to gather data related to engagement, a positive psychology construct composed of the three factors, namely vigor, dedication, and absorption. To date, no studies considered these factors in relation to occupational therapy students. This begs the question, is there a relationship between occupational therapy students’ self-reported levels of burnout and engagement?ObjectivesThe study objectives are to ascertain the self-reported levels of burnout and engagement in a sample of Australian Occupational undergraduate therapy students, and analyze the sociodemographic, occupational and academic characteristic associated with these levels.MethodsParticipants were Australian undergraduate occupational therapy students from Monash University completed the MBI-SS and the UWES for students. Descriptive, bivariate and multiple linear regression analyses were performed.ResultsRegarding MBI-SS burnout dimensions, exhaustion was associated with age, year level of enrolment and hours of direct time spent working on occupational therapy studies, explaining % of its variance. Cynicism and efficacy were associated with age, year level of enrolment and hours of indirect time, accounting for % of its variance. For the UWES engagement dimensions, year level of enrolment and hours of indirect time spent working on occupational therapy studies were significant predictors of vigor, explaining % its variance while while age, gender, year level of enrolment, hours of indirect time spent working on occupational therapy studies, and hours spend per week engaged in self-care activities accounted for % of the variance of dedication. Finally, age, year level of enrolment, and hours of indirect time spent working on occupational therapy studies explained % of the variance of absorption.ConclusionThe results indicate that a number of demographic and academic study variables are significantly associated with burnout syndrome and education engagement reported by undergraduate occupational therapy students."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02852/full,"This study set out for the first time to identify whether gamers of low, intermediate, and elite skill level in a prominent esports game, Counter-Strike: Global Offensive, demonstrated increasingly superior performance on a test of a specific cognitive skill . Here we tested low, intermediate, and high ranked gamers and compared their performance on a color-word Stroop Task and also compared the performance of players in each gaming rank group to non-gamers. Contrary to our hypothesis, the Stroop Task did not differentiate significantly gamers of varying expertise. Although, we found that when considering both accuracy and response times, elite gamers performed significantly better than both intermediate and low ranked gamers on the simple choice reaction time condition and both elite and novice gamers performed significantly better than intermediate ranked gamers on the incongruent condition ."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02834/full,"There is a strong belief that physical education can affect an individual’s physical activity, healthy habits, and behaviors through pleasant, positive, and significant exercise experiences, a practical knowledge base, and comprehensive teaching strategies. However, a crucial cognitive aspect for the effective and significant learning of the activities offered in the educational environment is the concentration of students. This study aims to test a hypothetical model based on self-determination theory to assess the degree of support prediction provided by the teacher for student autonomy in the various types of motivation and on student concentration in physical education classes in high schools within the Mexican context and test invariance across gender groups. This study included students between and years from different high schools in the city of San Nicolás de los Garza, Nuevo León . The Learning Climate Questionnaire, the Perceived Locus of Causality, and the Concentration scale adapted to physical education and translated into Mexican Spanish were used. Results showed good internal consistency for all instruments. Both the measurement model and the structural equation modeling showed satisfactory adjustment indexes. The results revealed that the autonomy support positively predicted autonomous motivation, controlled motivation to a lesser extent, and amotivation negatively. Furthermore, the students’ concentration was highly and positively predicted by autonomous motivation, by controlled motivation to a lesser extent, and by amotivation negatively. The model predicted % of variance of autonomous motivation with large effect size , % of controlled motivation with small effect size , % of amotivation with small effect size , and % of concentration with large effect size . Finally, the invariance analysis revealed that the model fit was invariant across gender groups. The results of this study emphasize how important it is for teachers to adopt an interpersonal style of autonomy support to generate a motivational climate that influences the concentration of students. This could contribute to the achievement of the purposes and educational objectives of the physical education class, which, in turn, might be conducive to students adopting healthy lifestyles in adolescence and beyond."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02783/full,"Background: The mental health and well-being of adolescents are becoming increasingly important globally. Understanding the relationship between different aspects of well-being is crucial for effective interventions of the well-being of adolescents. The present study aims to analyze the network structure of adolescent well-being and identify the central well-being traits.Methods: We used a network model to analyze the network structure of a psychometrically sound measurement of adolescent well-being – the engagement, perseverance, optimism, connectedness, and happiness scale. The dataset comes from a representative sample of Chinese adolescents .Results: The items of EPOCH formed a highly interconnected network. The item H , item E , and item O were the traits with the highest centrality in the network.Conclusions: Cheerfulness, engagement in current activity, and optimism for the future are most central to the psychological well-being of Chinese adolescents. Future studies should further test the dynamics between these central traits and other well-being traits to find effective interventions of well-being of adolescents."
,2019,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2019.02892/full,"The alignment of habits with model-free reinforcement learning is a success story for computational models of decision making, and MF RL has been applied to explain phasic dopamine responses , working memory gating , drug addiction , moral intuitions , and more. Yet, the role of MF RL has recently been challenged by an alternate model—model-based selection of chained action sequences—that produces similar behavioral and neural patterns. Here, we present two experiments that dissociate MF RL from this prominent alternative, and present unconfounded empirical support for the role of MF RL in human decision making. Our results also demonstrate that people are simultaneously using model-based selection of action sequences, thus demonstrating two distinct mechanisms of habitual control in a common experimental paradigm. These findings clarify the nature of habits and help solidify MF RL's central position in models of human behavior."
