Title,Year,Link,Abstract
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00580/full,"Previous studies have revealed that infants aged – months are able to use the acoustic correlates of major prosodic boundaries, that is, pitch change, preboundary lengthening, and pause, for the segmentation of the continuous speech signal. Moreover, investigations with American-English- and Dutch-learning infants suggest that processing prosodic boundary markings involves a weighting of these cues. This weighting seems to develop with increasing exposure to the native language and to underlie crosslinguistic variation. In the following, we report the results of four experiments using the headturn preference procedure to explore the perception of prosodic boundary cues in German infants. We presented -month-old infants with a sequence of names in two different prosodic groupings, with or without boundary markers. Infants discriminated both sequences when the boundary was marked by all three cues and when it was marked by a pitch change and preboundary lengthening in combination . The presence of a pitch change or preboundary lengthening as single cues did not lead to a successful discrimination. Our results indicate that pause is not a necessary cue for German infants. Pitch change and preboundary lengthening in combination, but not as single cues, are sufficient. Hence, by months infants only rely on a convergence of boundary markers. Comparisons with adults’ performance on the same stimulus materials suggest that the pattern observed with the -month-olds is already consistent with that of adults. We discuss our findings with respect to crosslinguistic variation and the development of a language-specific prosodic cue weighting."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00584/full,"Most animals can discriminate between pairs of numbers that are each less than four without training. However, North Island robins , a food-hoarding songbird endemic to New Zealand, can discriminate between quantities of items as high as eight without training. Here we investigate whether robins are capable of other complex quantity discrimination tasks. We test whether their ability to discriminate between small quantities declines with the number of cache sites containing prey rewards and the length of time separating cache creation and retrieval . Results showed that subjects generally performed above-chance expectations. They were equally able to discriminate between different combinations of prey quantities that were hidden from view in , , and cache sites from between , , and s. Overall results indicate that North Island robins can process complex quantity information involving more than two discrete quantities of items for up to min long retention intervals without training."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00585/full,"Evidence for the anticipation of environmental effects as an integral part of response planning comes mainly from experiments in which the effects were physically presented. Thus, in these studies it cannot be excluded that effect codes were activated during response preparation only because the effects were displayed as external stimuli before response execution. In order to provide more clear-cut evidence for the anticipation of response effects in action planning, we performed a series of three experiments using a new paradigm, where displaying effect codes before the response was avoided. Participants first learned arbitrary effects of key-pressing responses. In the following test phase they were instructed to execute a response only if a Go stimulus was presented after a variable stimulus onset asynchrony . The Go stimulus was either compatible or incompatible with the effect, but independent of the response. In Experiment we tested the paradigm with two responses and two effects. We found a significant compatibility effect: If the Go stimulus was compatible with the response effect, responses were initiated faster than in incompatible trials. In Experiment response effects were only present in the acquisition phase, but not in the test phase. The compatibility effect disappeared, indicating that the results of Experiment were indeed related to the anticipation of the forthcoming response effects. In Experiment we extended this paradigm by using a larger number of stimuli and response alternatives. Again we found a robust compatibility effect, which can only be explained if the effect representations are active before response execution. The compatibility effects in Experiments and did not depend on the SOA. The fact that the Go stimulus affected response preparation at any time indicates that the role of effect anticipation is not limited to response selection."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00578/full,"Automatic acquisition of action effect associations may serve as a parsimonious account of how people acquire the basis for intentionally controlled action. However, recent research suggests that learning or the expression of action effect links might depend on whether task demands impose either a stimulus based mode of action control or an intention based action control mode. In the current study we develop a paradigm that allows the mode of action control to be varied via instructions while keeping stimuli identical. Participants were to respond to the location of a cloud of dots. Their actions were followed by predictable visual effects, either consistently congruent or incongruent with the location of the action. In Experiment , a displaced new cloud of random dots was presented as a spatial action effect. In Experiment an arrow was presented as effect with a pointing direction congruent or incongruent to the response position. The location of the stimulus in the reference frame was easy to detect in some of the trials while the location of the cloud of dots was completely ambiguous in others. The instruction manipulation targeted the latter trials, suggesting to one group of participants to freely choose a key in a difficult trial, while asking another group to react to their spontaneous impression in the event of a difficult stimulus. In this way, we aimed at rendering actions either as stimulus driven or internally generated. By this we could investigate how effect anticipation changed with practice depending on action mode. We employed the impact of action effect compatibility on speed and choice of action as a measure for action effect anticipation. Our results suggest that action effect associations can be acquired when instructions suggest stimulus based action control or intention based action control. Instructions aiming at the mode of task processing can influence when and how action effect links influence behavior."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00581/full,"Humans represent perceptual events in a distributed, feature-specific fashion, which calls for some sort of feature integration. It has been suggested that processing an event leads to the creation of a temporary binding of the corresponding feature codes – an object file. Here we show that object files do not only comprise of perceptual feature codes but also include codes that reflect evaluations of the perceptual event."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00575/full,The motivational incentive of reward-related stimuli can become so salient that it drives behavior at the cost of other needs. Here we show that response inhibition applied during a Go/No-go task not only impacts hedonic evaluations but also reduces the behavioral incentive of motivationally relevant stimuli. We first examined the impact of response inhibition on the hedonic value of sex stimuli associated with strong behavioral-approach responses . Sexually appealing and non-appealing images were both rated as less attractive when previously encountered as No-go than as Go items. We then discovered that inhibition reduces the motivational incentive of sexual appealing stimuli . Prior Go/No-go status affected the number of key-presses by heterosexual males to view erotic-female but not erotic-male or scrambled-control images. These findings may provide a foundation for developing inhibition-based interventions to reduce the hedonic value and motivational incentive of stimuli associated with disorders of self-control.
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00558/full,"Dogs are exceptionally successful at interpreting human pointing gestures to locate food hidden in one of two containers. However, it has repeatedly been questioned whether dogs rely on the pointing gesture or their success is increased by subtle cues from their human handler. In two experiments we used a standard two-way object-choice task to focus on this potential Clever Hans effect. We investigated if and how owners’ knowledge and beliefs influenced their dogs’ performance. In two experiments, as is typical in such pointing tasks, the owners sat behind their dogs, in close auditory and tactile contact with them. In Experiment , we systematically manipulated the owners’ knowledge of whether or not their dog should follow the pointing gesture, but at the same time instructed the owners to refrain from influencing the choice of their dog. We found no influence of subtle cues from the owners, if indeed they existed: dogs in the different groups followed the pointing uniformly. Furthermore, in the absence of pointing dogs chose randomly, even though the owners had been informed about the location of the reward. In Experiment , owners were instructed to actively influence the choice of their dogs, and they, indeed, succeeded in sending their dogs to the container they believed to be baited. However, their influence was significantly weaker if the experimenter had previously pointed to the other location. Overall the pointing gesture seems to have a strong effect on the choice of dogs in an object-choice task. Pointing can lead the dogs to success without help from their owners as well as it can counteract clear directional instructions provided by the owners."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00574/full,"Theories of esthetic appreciation propose that a stimulus is liked because it is expected or familiar, a stimulus is liked most when it is neither too familiar nor too novel, or a novel stimulus is liked because it elicits an intensified emotional response. We tested the third hypothesis by examining liking for music as a function of whether the emotion it expressed contrasted with the emotion expressed by music heard previously. Stimuli were -s happy- or sad-sounding excerpts from recordings of classical piano music. On each trial, listeners heard a different excerpt and made liking and emotion-intensity ratings. The emotional character of consecutive excerpts was repeated with varying frequencies, followed by an excerpt that expressed a contrasting emotion. As the number of presentations of the background emotion increased, liking and intensity ratings became lower compared to those for the contrasting emotion. Consequently, when the emotional character of the music was relatively novel, listeners’ responses intensified and their appreciation increased."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00573/full,"Controlling tools in technical environments bears a lot of challenges for the human information processing system, as locations of tool manipulation and effect appearance are spatially separated, and distal action effects are often not generated in a : manner. In this study we investigated the susceptibility of older adults to distal action effects. Younger and older participants performed a Fitts’ task on a digitizer tablet without seeing their hand and the tablet directly. Visual feedback was presented on a display in that way, that cursor amplitude and visual target size varied while the pre-determined hand amplitude remained constant. In accordance with distal action effects being predominant in controlling tool actions we found an increase in hand movement times and perceptual errors as a function of visual task characteristics. Middle-aged adults more intensely relied on visual feedback than younger adults. Age-related differences in speed-accuracy trade-off are not likely to account for this finding. However, it is well known that proprioceptive acuity declines with age. This might be one reason for middle-aged adults to stronger rely on the visual information instead of the proprioceptive information. Consequently, design and application of tools for elderly should account for this."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00570/full,"Deception studies emphasize on the importance of event-related potentials for a reliable differentiation of the underlying neuro-cognitive processes. The stimulus-locked parietal P amplitude has been shown to reflect stimulus salience but also attentional control available for stimulus processing. Known stimuli requiring truthful responses and known stimuli requiring deceptive responses were hypothesized to be more salient than unknown stimuli. Thus, a larger P was predicted for known truthful and deceptive stimuli than for unknown stimuli. The Medial Frontal Negativity represents the amount of required cognitive control and was expected to be more negative to known truthful and deceptive stimuli than to unknown stimuli. Moreover, we expected higher sensitivity to injustice and aversiveness to result in more intense neural processes during deception. N = participants performed a deception task with three picture types: probes requiring deceptive responses, targets requiring truthful responses to known stimuli, and irrelevants being associated with truthful responses to unknown stimuli. Repeated-measures ANOVA and fixed-links modeling suggested a more positive parietal P and a more negative frontal MFN to deceptive vs. irrelevant stimuli. Trait-BIS and SI-perpetrator predicted an increase of the P and a decrease of the MFN from irrelevants to probes. This suggested an intensification of stimulus salience and cognitive control across picture types in individuals scoring either higher on Trait-BIS or higher on SI-perpetrator. In contrast, individuals with both higher Trait-BIS and higher SI-perpetrator scores showed a less negative probe-MFN suggesting that this subgroup invests less cognitive control to probes. By extending prior research we demonstrate that personality modulates stimulus salience and control processes during deception."
,2012,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2012.00517/full,"According to systemic-constructivist theory, all psycho-pathological organizations are linked to specific meanings which are developed by the individual within problematic situations in the context of learning, particularly within the family. The aim of this empirical study is to support the theory that eating disorders are linked to the “power semantics,” concept developed by Ugazio. The hypothesis that the bipolar construct “winner/loser” and the associated meanings are predominant for obese people, has been verified by interviewing women using the Repertory Grid Test developed by Kelly. The participants’ elicited constructs were classified according to their semantic content and the data compared using statistical techniques. The power semantics were more prevalent and important in the Obese Group than in the Control Group. These results are critically discussed, highlighting possible clinical developments."
